Time,Year,Month,Day,Hour,Air Temperature,Relative Humidity,Wind Speed,Wind direction,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Horizontal Infrared Radiation Intensity
1999-02-06 01:30:00,1999,2,6,1,25.2,92,2.1,340,0,0,0,390
1999-02-06 02:30:00,1999,2,6,2,25.0,94,2.1,350,0,0,0,389
1999-02-06 03:30:00,1999,2,6,3,25.0,94,2.1,350,0,0,0,389
1999-02-06 04:30:00,1999,2,6,4,24.9,93,1.5,330,0,0,0,388
1999-02-06 05:30:00,1999,2,6,5,25.0,94,2.1,360,0,0,0,394
1999-02-06 06:30:00,1999,2,6,6,25.0,91,1.8,360,0,0,0,397
1999-02-06 07:30:00,1999,2,6,7,25.1,91,1.5,340,12,0,12,401
1999-02-06 08:30:00,1999,2,6,8,26.0,86,2.3,340,133,58,116,406
1999-02-06 09:30:00,1999,2,6,9,27.0,84,3.1,350,307,122,244,415
1999-02-06 10:30:00,1999,2,6,10,27.7,78,4.6,360,465,109,388,418
1999-02-06 11:30:00,1999,2,6,11,28.0,79,4.1,10,585,120,483,421
1999-02-06 12:30:00,1999,2,6,12,29.0,70,4.1,10,657,215,456,425
1999-02-06 13:30:00,1999,2,6,13,29.1,69,5.1,20,674,215,469,425
1999-02-06 14:30:00,1999,2,6,14,29.0,70,6.2,20,635,215,440,422
1999-02-06 15:30:00,1999,2,6,15,29.0,71,6.2,20,543,120,447,419
1999-02-06 16:30:00,1999,2,6,16,29.0,72,6.2,20,405,105,339,415
1999-02-06 17:30:00,1999,2,6,17,28.0,74,5.7,20,237,94,196,409
1999-02-06 18:30:00,1999,2,6,18,27.0,84,4.1,20,70,7,68,405
1999-02-06 19:30:00,1999,2,6,19,26.5,84,3.6,20,2,0,2,396
1999-02-06 20:30:00,1999,2,6,20,26.2,85,3.1,20,0,0,0,394
1999-02-06 21:30:00,1999,2,6,21,26.0,89,2.6,10,0,0,0,394
1999-02-06 22:30:00,1999,2,6,22,25.9,87,2.6,40,0,0,0,393
1999-02-06 23:30:00,1999,2,6,23,26.0,84,2.6,20,0,0,0,393
1999-02-07 00:30:00,1999,2,7,0,26.0,84,3.1,360,0,0,0,393
1999-02-07 01:30:00,1999,2,7,1,25.2,90,2.6,330,0,0,0,389
1999-02-07 02:30:00,1999,2,7,2,25.0,89,2.1,360,0,0,0,388
1999-02-07 03:30:00,1999,2,7,3,25.0,89,2.6,360,0,0,0,388
1999-02-07 04:30:00,1999,2,7,4,25.0,90,2.1,10,0,0,0,388
1999-02-07 05:30:00,1999,2,7,5,25.0,89,3.6,360,0,0,0,388
1999-02-07 06:30:00,1999,2,7,6,25.0,89,1.5,340,0,0,0,388
1999-02-07 07:30:00,1999,2,7,7,25.0,88,0.5,330,12,0,12,387
1999-02-07 08:30:00,1999,2,7,8,26.0,84,2.6,360,133,58,116,398
1999-02-07 09:30:00,1999,2,7,9,28.0,74,4.6,340,308,123,244,413
1999-02-07 10:30:00,1999,2,7,10,28.2,73,3.1,10,466,109,389,417
1999-02-07 11:30:00,1999,2,7,11,30.0,70,3.6,350,586,120,484,429
1999-02-07 12:30:00,1999,2,7,12,30.0,66,5.1,30,658,215,457,431
1999-02-07 13:30:00,1999,2,7,13,30.5,62,6.7,30,676,216,470,433
1999-02-07 14:30:00,1999,2,7,14,30.0,62,3.6,20,955,777,248,429
1999-02-07 15:30:00,1999,2,7,15,30.0,62,5.1,20,817,876,115,426
1999-02-07 16:30:00,1999,2,7,16,30.0,62,5.1,360,407,167,301,426
1999-02-07 17:30:00,1999,2,7,17,29.0,70,4.6,20,238,103,193,418
1999-02-07 18:30:00,1999,2,7,18,28.0,70,4.6,20,70,8,69,408
1999-02-07 19:30:00,1999,2,7,19,27.0,80,2.6,10,2,0,2,398
1999-02-07 20:30:00,1999,2,7,20,26.0,79,2.6,350,0,0,0,392
1999-02-07 21:30:00,1999,2,7,21,26.0,79,3.1,360,0,0,0,392
1999-02-07 22:30:00,1999,2,7,22,25.5,84,2.1,360,0,0,0,390
1999-02-07 23:30:00,1999,2,7,23,25.0,89,2.1,360,0,0,0,388
1999-02-08 00:30:00,1999,2,8,0,25.0,89,2.6,360,0,0,0,388
1999-02-08 01:30:00,1999,2,8,1,25.5,85,3.6,360,0,0,0,390
1999-02-08 02:30:00,1999,2,8,2,26.0,84,4.1,350,0,0,0,393
1999-02-08 03:30:00,1999,2,8,3,25.0,89,2.1,350,0,0,0,388
1999-02-08 04:30:00,1999,2,8,4,25.1,85,2.6,350,0,0,0,387
1999-02-08 05:30:00,1999,2,8,5,25.3,85,2.9,350,0,0,0,389
1999-02-08 06:30:00,1999,2,8,6,25.4,84,3.3,350,0,0,0,389
1999-02-08 07:30:00,1999,2,8,7,25.6,84,3.6,360,12,0,12,390
1999-02-08 08:30:00,1999,2,8,8,26.5,81,4.1,360,133,58,116,395
1999-02-08 09:30:00,1999,2,8,9,27.3,79,4.6,360,308,123,244,400
1999-02-08 10:30:00,1999,2,8,10,28.2,76,5.1,360,466,109,389,405
1999-02-08 11:30:00,1999,2,8,11,29.0,70,5.1,10,588,121,485,418
1999-02-08 12:30:00,1999,2,8,12,30.0,66,5.7,20,659,215,458,431
1999-02-08 13:30:00,1999,2,8,13,29.4,69,3.6,10,676,214,471,436
1999-02-08 14:30:00,1999,2,8,14,30.0,66,6.2,30,637,215,441,439
1999-02-08 15:30:00,1999,2,8,15,29.0,70,4.1,30,545,120,449,429
1999-02-08 16:30:00,1999,2,8,16,28.8,72,5.7,30,407,105,340,424
1999-02-08 17:30:00,1999,2,8,17,28.0,74,4.6,30,238,95,197,416
1999-02-08 18:30:00,1999,2,8,18,27.5,78,4.0,30,70,8,69,414
1999-02-08 19:30:00,1999,2,8,19,27.0,80,3.4,30,2,0,2,408
1999-02-08 20:30:00,1999,2,8,20,26.5,83,2.7,30,0,0,0,401
1999-02-08 21:30:00,1999,2,8,21,26.0,89,2.1,350,0,0,0,399
1999-02-08 22:30:00,1999,2,8,22,25.5,88,2.1,360,0,0,0,391
1999-02-08 23:30:00,1999,2,8,23,25.0,89,2.1,340,0,0,0,388
1999-02-09 00:30:00,1999,2,9,0,25.0,89,2.1,340,0,0,0,388
1999-02-09 01:30:00,1999,2,9,1,25.0,88,1.0,350,0,0,0,387
1999-02-09 02:30:00,1999,2,9,2,25.0,89,2.6,360,0,0,0,388
1999-02-09 03:30:00,1999,2,9,3,25.0,89,3.1,360,0,0,0,388
1999-02-09 04:30:00,1999,2,9,4,25.0,89,2.1,360,0,0,0,388
1999-02-09 05:30:00,1999,2,9,5,25.0,89,1.5,360,0,0,0,388
1999-02-09 06:30:00,1999,2,9,6,25.0,89,3.6,360,0,0,0,388
1999-02-09 07:30:00,1999,2,9,7,25.1,88,1.5,350,12,0,12,388
1999-02-09 08:30:00,1999,2,9,8,26.0,84,3.1,360,133,58,116,398
1999-02-09 09:30:00,1999,2,9,9,27.0,84,2.6,340,461,561,170,405
1999-02-09 10:30:00,1999,2,9,10,28.5,76,3.1,20,467,171,345,413
1999-02-09 11:30:00,1999,2,9,11,30.0,66,6.2,30,882,756,237,420
1999-02-09 12:30:00,1999,2,9,12,29.0,70,5.1,10,660,265,412,414
1999-02-09 13:30:00,1999,2,9,13,29.8,65,5.7,30,678,215,471,418
1999-02-09 14:30:00,1999,2,9,14,30.0,66,5.1,30,638,215,442,420
1999-02-09 15:30:00,1999,2,9,15,30.0,70,6.2,30,545,119,450,421
1999-02-09 16:30:00,1999,2,9,16,28.9,73,5.1,40,408,88,352,409
1999-02-09 17:30:00,1999,2,9,17,28.2,76,4.3,40,239,95,198,405
1999-02-09 18:30:00,1999,2,9,18,27.5,78,3.4,40,71,8,69,401
1999-02-09 19:30:00,1999,2,9,19,26.8,81,2.6,360,2,0,2,397
1999-02-09 20:30:00,1999,2,9,20,26.0,89,2.1,10,0,0,0,394
1999-02-09 21:30:00,1999,2,9,21,26.0,89,2.6,10,0,0,0,394
1999-02-09 22:30:00,1999,2,9,22,25.7,88,2.1,360,0,0,0,392
1999-02-09 23:30:00,1999,2,9,23,25.0,94,1.5,350,0,0,0,389
1999-02-10 00:30:00,1999,2,10,0,25.0,89,2.1,360,0,0,0,380
1999-02-10 01:30:00,1999,2,10,1,25.6,88,2.6,10,0,0,0,384
1999-02-10 02:30:00,1999,2,10,2,25.2,89,2.2,10,0,0,0,382
1999-02-10 03:30:00,1999,2,10,3,24.9,90,1.9,10,0,0,0,387
1999-02-10 04:30:00,1999,2,10,4,24.5,91,1.5,340,0,0,0,385
1999-02-10 05:30:00,1999,2,10,5,24.0,94,1.0,340,0,0,0,382
1999-02-10 06:30:00,1999,2,10,6,24.0,94,1.5,350,0,0,0,382
1999-02-10 07:30:00,1999,2,10,7,24.8,91,2.1,340,12,0,12,387
1999-02-10 08:30:00,1999,2,10,8,27.0,84,3.1,350,133,58,116,405
1999-02-10 09:30:00,1999,2,10,9,28.0,79,3.6,360,308,122,245,414
1999-02-10 10:30:00,1999,2,10,10,29.1,73,3.1,10,468,109,390,423
1999-02-10 11:30:00,1999,2,10,11,30.0,66,2.6,350,589,121,486,431
1999-02-10 12:30:00,1999,2,10,12,31.0,66,5.1,20,660,213,460,438
1999-02-10 13:30:00,1999,2,10,13,31.6,65,5.1,30,677,213,472,445
1999-02-10 14:30:00,1999,2,10,14,30.0,70,2.6,30,638,213,443,436
1999-02-10 15:30:00,1999,2,10,15,29.0,74,3.1,10,546,119,450,426
1999-02-10 16:30:00,1999,2,10,16,27.1,87,2.1,230,408,104,342,416
1999-02-10 17:30:00,1999,2,10,17,27.0,79,0.0,0,240,95,199,411
1999-02-10 18:30:00,1999,2,10,18,27.4,83,1.8,0,71,8,69,407
1999-02-10 19:30:00,1999,2,10,19,27.8,80,3.6,20,2,0,2,404
1999-02-10 20:30:00,1999,2,10,20,27.0,84,3.1,320,0,0,0,399
1999-02-10 21:30:00,1999,2,10,21,25.0,100,1.0,350,0,0,0,390
1999-02-10 22:30:00,1999,2,10,22,25.4,96,0.5,340,0,0,0,392
1999-02-10 23:30:00,1999,2,10,23,26.0,89,2.1,340,0,0,0,394
1999-02-11 00:30:00,1999,2,11,0,26.0,89,2.6,360,0,0,0,394
1999-02-11 01:30:00,1999,2,11,1,25.3,93,1.0,350,0,0,0,390
1999-02-11 02:30:00,1999,2,11,2,25.0,94,2.1,340,0,0,0,389
1999-02-11 03:30:00,1999,2,11,3,25.0,94,1.0,340,0,0,0,389
1999-02-11 04:30:00,1999,2,11,4,24.8,95,0.5,350,0,0,0,388
1999-02-11 05:30:00,1999,2,11,5,25.0,94,0.5,340,0,0,0,389
1999-02-11 06:30:00,1999,2,11,6,25.0,94,1.5,330,0,0,0,389
1999-02-11 07:30:00,1999,2,11,7,24.7,94,0.5,340,12,0,12,387
1999-02-11 08:30:00,1999,2,11,8,26.0,89,2.6,360,200,210,138,399
1999-02-11 09:30:00,1999,2,11,9,28.0,84,3.1,350,462,619,140,411
1999-02-11 10:30:00,1999,2,11,10,28.8,78,4.1,20,701,753,164,415
1999-02-11 11:30:00,1999,2,11,11,30.0,75,4.1,40,588,213,405,427
1999-02-11 12:30:00,1999,2,11,12,31.0,70,4.6,40,989,761,272,436
1999-02-11 13:30:00,1999,2,11,13,31.4,67,3.1,40,887,530,377,441
1999-02-11 14:30:00,1999,2,11,14,32.0,67,3.1,30,968,825,213,434
1999-02-11 15:30:00,1999,2,11,15,30.0,70,3.1,50,831,903,101,421
1999-02-11 16:30:00,1999,2,11,16,29.7,77,1.0,150,409,163,304,432
1999-02-11 17:30:00,1999,2,11,17,28.0,84,2.6,30,240,94,199,419
1999-02-11 18:30:00,1999,2,11,18,27.0,94,2.1,40,71,8,70,414
1999-02-11 19:30:00,1999,2,11,19,27.0,84,2.6,20,2,0,2,409
1999-02-11 20:30:00,1999,2,11,20,27.0,89,2.1,10,0,0,0,406
1999-02-11 21:30:00,1999,2,11,21,26.0,94,0.5,350,0,0,0,401
1999-02-11 22:30:00,1999,2,11,22,26.2,93,1.0,360,0,0,0,396
1999-02-11 23:30:00,1999,2,11,23,25.9,94,1.0,360,0,0,0,394
1999-02-12 00:30:00,1999,2,12,0,25.7,95,1.0,360,0,0,0,393
1999-02-12 01:30:00,1999,2,12,1,25.4,96,1.0,350,0,0,0,392
1999-02-12 02:30:00,1999,2,12,2,25.0,94,1.0,330,0,0,0,394
1999-02-12 03:30:00,1999,2,12,3,25.0,94,1.0,360,0,0,0,394
1999-02-12 04:30:00,1999,2,12,4,25.1,96,0.0,0,0,0,0,395
1999-02-12 05:30:00,1999,2,12,5,25.0,100,1.5,30,0,0,0,399
1999-02-12 06:30:00,1999,2,12,6,25.0,100,0.0,0,0,0,0,402
1999-02-12 07:30:00,1999,2,12,7,25.4,96,0.0,0,12,0,12,407
1999-02-12 08:30:00,1999,2,12,8,27.0,89,0.5,50,133,58,116,413
1999-02-12 09:30:00,1999,2,12,9,28.2,86,1.8,50,308,121,245,417
1999-02-12 10:30:00,1999,2,12,10,29.4,82,3.1,40,467,107,391,420
1999-02-12 11:30:00,1999,2,12,11,31.0,70,3.1,40,589,119,487,432
1999-02-12 12:30:00,1999,2,12,12,31.0,70,1.5,360,661,212,461,436
1999-02-12 13:30:00,1999,2,12,13,27.4,93,3.6,90,677,210,475,420
1999-02-12 14:30:00,1999,2,12,14,27.0,91,3.4,90,639,211,445,417
1999-02-12 15:30:00,1999,2,12,15,26.6,89,3.3,90,548,118,452,417
1999-02-12 16:30:00,1999,2,12,16,26.2,88,3.1,30,410,88,354,414
1999-02-12 17:30:00,1999,2,12,17,27.0,79,1.5,10,241,96,199,414
1999-02-12 18:30:00,1999,2,12,18,26.0,89,3.6,30,72,9,70,410
1999-02-12 19:30:00,1999,2,12,19,26.1,91,2.6,20,2,0,2,408
1999-02-12 20:30:00,1999,2,12,20,27.0,89,3.6,30,0,0,0,410
1999-02-12 21:30:00,1999,2,12,21,27.0,89,3.6,30,0,0,0,406
1999-02-12 22:30:00,1999,2,12,22,26.3,91,2.1,20,0,0,0,396
1999-02-12 23:30:00,1999,2,12,23,26.0,94,3.6,30,0,0,0,395
1999-02-13 00:30:00,1999,2,13,0,26.0,94,3.6,30,0,0,0,395
1999-02-13 01:30:00,1999,2,13,1,26.1,94,1.5,360,0,0,0,396
1999-02-13 02:30:00,1999,2,13,2,24.9,96,2.0,360,0,0,0,398
1999-02-13 03:30:00,1999,2,13,3,23.6,98,2.6,360,0,0,0,396
1999-02-13 04:30:00,1999,2,13,4,22.4,99,3.1,290,0,0,0,396
1999-02-13 05:30:00,1999,2,13,5,23.0,94,0.5,30,0,0,0,394
1999-02-13 06:30:00,1999,2,13,6,22.9,96,1.3,30,0,0,0,388
1999-02-13 07:30:00,1999,2,13,7,22.9,96,2.1,80,5,0,5,381
1999-02-13 08:30:00,1999,2,13,8,23.0,100,0.0,0,134,59,117,382
1999-02-13 09:30:00,1999,2,13,9,24.0,94,1.0,350,310,123,246,388
1999-02-13 10:30:00,1999,2,13,10,25.0,88,2.1,350,179,2,177,387
1999-02-13 11:30:00,1999,2,13,11,26.0,85,2.3,350,438,77,372,393
1999-02-13 12:30:00,1999,2,13,12,27.0,84,2.6,20,663,186,487,399
1999-02-13 13:30:00,1999,2,13,13,27.3,83,2.6,350,258,37,222,401
1999-02-13 14:30:00,1999,2,13,14,28.0,84,3.6,30,640,306,359,411
1999-02-13 15:30:00,1999,2,13,15,29.0,79,2.6,30,548,118,453,421
1999-02-13 16:30:00,1999,2,13,16,28.0,83,5.1,30,411,87,354,419
1999-02-13 17:30:00,1999,2,13,17,27.0,89,3.6,30,241,94,200,410
1999-02-13 18:30:00,1999,2,13,18,27.0,89,2.6,20,108,175,73,410
1999-02-13 19:30:00,1999,2,13,19,26.0,94,2.6,30,2,0,2,401
1999-02-13 20:30:00,1999,2,13,20,26.0,94,2.6,30,0,0,0,400
1999-02-13 21:30:00,1999,2,13,21,26.0,94,2.6,360,0,0,0,401
1999-02-13 22:30:00,1999,2,13,22,26.0,94,1.5,360,0,0,0,395
1999-02-13 23:30:00,1999,2,13,23,26.0,94,0.0,0,0,0,0,395
1999-02-14 00:30:00,1999,2,14,0,26.0,94,0.5,350,0,0,0,395
1999-02-14 01:30:00,1999,2,14,1,25.6,95,0.5,10,0,0,0,393
1999-02-14 02:30:00,1999,2,14,2,25.8,93,1.0,10,0,0,0,394
1999-02-14 03:30:00,1999,2,14,3,26.0,94,1.5,350,0,0,0,395
1999-02-14 04:30:00,1999,2,14,4,25.5,95,1.0,350,0,0,0,392
1999-02-14 05:30:00,1999,2,14,5,25.2,97,0.7,350,0,0,0,396
1999-02-14 06:30:00,1999,2,14,6,25.0,94,0.5,350,0,0,0,401
1999-02-14 07:30:00,1999,2,14,7,25.5,96,0.5,10,12,0,12,408
1999-02-14 08:30:00,1999,2,14,8,28.0,84,4.6,30,134,58,117,419
1999-02-14 09:30:00,1999,2,14,9,28.0,84,3.6,20,310,122,246,415
1999-02-14 10:30:00,1999,2,14,10,28.5,80,4.6,20,470,108,392,414
1999-02-14 11:30:00,1999,2,14,11,30.0,75,4.1,10,591,119,489,422
1999-02-14 12:30:00,1999,2,14,12,30.2,72,5.4,10,663,212,463,423
1999-02-14 13:30:00,1999,2,14,13,30.5,70,6.7,30,681,212,476,424
1999-02-14 14:30:00,1999,2,14,14,30.0,75,4.6,30,961,760,262,427
1999-02-14 15:30:00,1999,2,14,15,27.0,94,2.1,360,548,210,378,411
1999-02-14 16:30:00,1999,2,14,16,26.5,95,1.0,20,411,87,355,411
1999-02-14 17:30:00,1999,2,14,17,27.0,89,3.6,30,241,94,200,410
1999-02-14 18:30:00,1999,2,14,18,26.0,94,3.6,40,72,9,70,405
1999-02-14 19:30:00,1999,2,14,19,26.0,94,3.1,30,2,0,2,401
1999-02-14 20:30:00,1999,2,14,20,26.0,94,4.1,40,0,0,0,401
1999-02-14 21:30:00,1999,2,14,21,26.0,94,4.1,30,0,0,0,401
1999-02-14 22:30:00,1999,2,14,22,26.1,91,3.1,20,0,0,0,395
1999-02-14 23:30:00,1999,2,14,23,26.0,94,3.6,30,0,0,0,395
1999-02-15 00:30:00,1999,2,15,0,26.0,94,2.6,30,0,0,0,395
1999-02-15 01:30:00,1999,2,15,1,25.8,92,2.6,10,0,0,0,393
1999-02-15 02:30:00,1999,2,15,2,26.0,89,1.5,30,0,0,0,394
1999-02-15 03:30:00,1999,2,15,3,26.0,89,2.6,30,0,0,0,394
1999-02-15 04:30:00,1999,2,15,4,25.5,93,2.6,30,0,0,0,392
1999-02-15 05:30:00,1999,2,15,5,25.0,94,3.6,30,0,0,0,389
1999-02-15 06:30:00,1999,2,15,6,26.0,89,2.6,30,0,0,0,394
1999-02-15 07:30:00,1999,2,15,7,25.8,89,4.1,40,12,0,12,393
1999-02-15 08:30:00,1999,2,15,8,27.0,84,4.1,40,135,59,117,405
1999-02-15 09:30:00,1999,2,15,9,28.0,84,6.2,40,310,122,247,415
1999-02-15 10:30:00,1999,2,15,10,28.5,76,5.7,30,471,109,393,420
1999-02-15 11:30:00,1999,2,15,11,30.0,70,6.7,30,593,120,490,429
1999-02-15 12:30:00,1999,2,15,12,29.0,74,3.1,30,665,213,463,423
1999-02-15 13:30:00,1999,2,15,13,29.9,76,3.6,20,681,211,477,430
1999-02-15 14:30:00,1999,2,15,14,30.0,66,6.2,30,644,214,447,424
1999-02-15 15:30:00,1999,2,15,15,30.0,70,5.7,30,551,119,454,425
1999-02-15 16:30:00,1999,2,15,16,29.7,72,6.2,30,413,88,356,419
1999-02-15 17:30:00,1999,2,15,17,29.0,74,5.1,30,242,95,200,416
1999-02-15 18:30:00,1999,2,15,18,27.0,84,4.1,20,72,10,70,405
1999-02-15 19:30:00,1999,2,15,19,26.8,84,5.1,40,2,0,2,398
1999-02-15 20:30:00,1999,2,15,20,26.0,89,4.1,30,0,0,0,394
1999-02-15 21:30:00,1999,2,15,21,26.0,89,2.1,30,0,0,0,394
1999-02-15 22:30:00,1999,2,15,22,26.3,89,3.1,30,0,0,0,396
1999-02-15 23:30:00,1999,2,15,23,26.0,89,4.6,20,0,0,0,394
1999-02-16 00:30:00,1999,2,16,0,26.0,89,3.6,30,0,0,0,394
1999-02-16 01:30:00,1999,2,16,1,25.5,91,5.1,30,0,0,0,391
1999-02-16 02:30:00,1999,2,16,2,25.0,94,4.1,30,0,0,0,389
1999-02-16 03:30:00,1999,2,16,3,26.0,89,3.1,20,0,0,0,394
1999-02-16 04:30:00,1999,2,16,4,25.7,91,2.6,10,0,0,0,393
1999-02-16 05:30:00,1999,2,16,5,25.8,90,3.4,10,0,0,0,393
1999-02-16 06:30:00,1999,2,16,6,26.0,89,4.1,20,0,0,0,394
1999-02-16 07:30:00,1999,2,16,7,25.9,89,1.0,360,12,0,12,393
1999-02-16 08:30:00,1999,2,16,8,27.4,83,2.0,360,135,59,117,407
1999-02-16 09:30:00,1999,2,16,9,29.0,79,3.1,30,311,122,247,424
1999-02-16 10:30:00,1999,2,16,10,29.3,76,4.6,20,472,108,394,429
1999-02-16 11:30:00,1999,2,16,11,30.0,75,6.7,30,888,745,245,433
1999-02-16 12:30:00,1999,2,16,12,31.0,66,6.7,30,998,895,149,434
1999-02-16 13:30:00,1999,2,16,13,30.6,63,7.7,30,685,264,429,430
1999-02-16 14:30:00,1999,2,16,14,31.0,66,6.7,30,965,764,260,431
1999-02-16 15:30:00,1999,2,16,15,31.0,63,8.2,30,828,870,120,425
1999-02-16 16:30:00,1999,2,16,16,30.0,59,6.2,30,629,806,107,412
1999-02-16 17:30:00,1999,2,16,17,29.0,70,7.2,30,364,575,112,409
1999-02-16 18:30:00,1999,2,16,18,28.0,79,5.7,30,109,178,73,405
1999-02-16 19:30:00,1999,2,16,19,27.1,81,5.1,30,3,0,3,399
1999-02-16 20:30:00,1999,2,16,20,27.0,84,4.1,20,0,0,0,399
1999-02-16 21:30:00,1999,2,16,21,26.0,89,5.1,30,0,0,0,394
1999-02-16 22:30:00,1999,2,16,22,26.2,88,3.6,30,0,0,0,395
1999-02-16 23:30:00,1999,2,16,23,26.0,89,2.6,40,0,0,0,394
1999-02-17 00:30:00,1999,2,17,0,26.0,89,1.5,20,0,0,0,394
1999-02-17 01:30:00,1999,2,17,1,25.6,89,1.0,10,0,0,0,392
1999-02-17 02:30:00,1999,2,17,2,26.0,89,1.5,30,0,0,0,399
1999-02-17 03:30:00,1999,2,17,3,26.0,89,1.0,360,0,0,0,403
1999-02-17 04:30:00,1999,2,17,4,25.5,92,3.1,40,0,0,0,404
1999-02-17 05:30:00,1999,2,17,5,25.0,94,3.6,30,0,0,0,398
1999-02-17 06:30:00,1999,2,17,6,25.0,94,1.5,40,0,0,0,394
1999-02-17 07:30:00,1999,2,17,7,25.8,92,3.1,30,12,0,12,393
1999-02-17 08:30:00,1999,2,17,8,27.0,84,3.6,30,135,60,118,405
1999-02-17 09:30:00,1999,2,17,9,29.0,74,5.7,30,435,430,209,420
1999-02-17 10:30:00,1999,2,17,10,29.0,74,5.1,30,709,723,188,423
1999-02-17 11:30:00,1999,2,17,11,30.0,73,5.1,30,827,614,296,433
1999-02-17 12:30:00,1999,2,17,12,31.0,66,5.1,30,667,262,418,438
1999-02-17 13:30:00,1999,2,17,13,30.7,71,5.7,30,683,211,478,441
1999-02-17 14:30:00,1999,2,17,14,31.0,66,7.2,20,645,213,448,438
1999-02-17 15:30:00,1999,2,17,15,31.0,66,6.2,30,553,119,456,438
1999-02-17 16:30:00,1999,2,17,16,29.8,68,6.2,30,414,88,357,427
1999-02-17 17:30:00,1999,2,17,17,29.0,70,5.1,30,243,96,201,418
1999-02-17 18:30:00,1999,2,17,18,28.0,76,4.1,30,73,11,71,409
1999-02-17 19:30:00,1999,2,17,19,27.0,81,3.1,20,2,0,2,399
1999-02-17 20:30:00,1999,2,17,20,26.6,83,2.8,20,0,0,0,397
1999-02-17 21:30:00,1999,2,17,21,26.3,86,2.4,20,0,0,0,395
1999-02-17 22:30:00,1999,2,17,22,25.9,89,2.1,350,0,0,0,393
1999-02-17 23:30:00,1999,2,17,23,25.8,89,1.6,350,0,0,0,393
1999-02-18 00:30:00,1999,2,18,0,25.7,90,1.0,350,0,0,0,392
1999-02-18 01:30:00,1999,2,18,1,25.6,90,0.5,340,0,0,0,392
1999-02-18 02:30:00,1999,2,18,2,25.3,92,0.3,340,0,0,0,390
1999-02-18 03:30:00,1999,2,18,3,24.9,93,0.2,340,0,0,0,388
1999-02-18 04:30:00,1999,2,18,4,24.6,94,0.0,0,0,0,0,386
1999-02-18 05:30:00,1999,2,18,5,24.6,94,0.0,0,0,0,0,391
1999-02-18 06:30:00,1999,2,18,6,24.7,94,0.0,0,0,0,0,396
1999-02-18 07:30:00,1999,2,18,7,24.7,94,0.0,0,12,0,12,399
1999-02-18 08:30:00,1999,2,18,8,26.1,89,0.9,0,136,60,118,407
1999-02-18 09:30:00,1999,2,18,9,27.4,83,1.7,0,313,123,248,418
1999-02-18 10:30:00,1999,2,18,10,28.8,79,2.6,30,473,108,395,426
1999-02-18 11:30:00,1999,2,18,11,30.0,70,3.6,30,596,119,492,432
1999-02-18 12:30:00,1999,2,18,12,30.0,70,4.1,30,668,212,466,429
1999-02-18 13:30:00,1999,2,18,13,30.3,68,5.1,30,685,213,479,430
1999-02-18 14:30:00,1999,2,18,14,31.0,66,4.6,30,968,764,261,431
1999-02-18 15:30:00,1999,2,18,15,30.0,70,5.1,40,829,864,124,425
1999-02-18 16:30:00,1999,2,18,16,29.0,72,5.7,30,415,166,307,415
1999-02-18 17:30:00,1999,2,18,17,28.3,74,5.0,30,244,96,201,411
1999-02-18 18:30:00,1999,2,18,18,27.7,77,4.3,30,73,11,71,408
1999-02-18 19:30:00,1999,2,18,19,27.0,80,3.6,30,2,0,2,398
1999-02-18 20:30:00,1999,2,18,20,26.7,82,3.1,30,0,0,0,397
1999-02-18 21:30:00,1999,2,18,21,26.5,84,2.6,30,0,0,0,396
1999-02-18 22:30:00,1999,2,18,22,26.2,86,2.1,30,0,0,0,395
1999-02-18 23:30:00,1999,2,18,23,26.1,87,1.9,30,0,0,0,394
1999-02-19 00:30:00,1999,2,19,0,25.9,88,1.7,30,0,0,0,393
1999-02-19 01:30:00,1999,2,19,1,25.8,89,1.5,40,0,0,0,393
1999-02-19 02:30:00,1999,2,19,2,25.6,90,1.9,40,0,0,0,392
1999-02-19 03:30:00,1999,2,19,3,25.4,91,2.2,40,0,0,0,391
1999-02-19 04:30:00,1999,2,19,4,25.2,92,2.6,30,0,0,0,390
1999-02-19 05:30:00,1999,2,19,5,25.1,92,2.8,30,0,0,0,389
1999-02-19 06:30:00,1999,2,19,6,25.0,94,3.1,20,0,0,0,389
1999-02-19 07:30:00,1999,2,19,7,25.9,88,2.6,30,12,0,12,393
1999-02-19 08:30:00,1999,2,19,8,26.9,81,2.6,30,136,60,118,404
1999-02-19 09:30:00,1999,2,19,9,28.0,79,5.1,30,314,123,249,414
1999-02-19 10:30:00,1999,2,19,10,29.2,70,5.7,30,475,109,396,423
1999-02-19 11:30:00,1999,2,19,11,30.5,64,6.7,30,597,120,493,430
1999-02-19 12:30:00,1999,2,19,12,31.0,63,4.6,30,670,214,466,433
1999-02-19 13:30:00,1999,2,19,13,30.5,64,6.7,30,687,214,479,430
1999-02-19 14:30:00,1999,2,19,14,30.7,63,7.2,30,648,214,449,428
1999-02-19 15:30:00,1999,2,19,15,31.0,63,7.7,30,555,120,457,425
1999-02-19 16:30:00,1999,2,19,16,30.0,66,4.1,30,416,88,358,414
1999-02-19 17:30:00,1999,2,19,17,29.0,69,3.8,30,204,63,177,409
1999-02-19 18:30:00,1999,2,19,18,28.1,73,3.4,30,46,0,46,404
